"","HCC21","HCC22","HCC23","HCC24","HCC25","N1","N2","N3","N4","N5"
"miRNA_ENSG00000207609.3__20716105__20716135",3.29958429925928,2.83437469895352,2.8987373067729,2.69439039644411,2.83746948596509,6.04695795572914,8.41877518032538,4.70892522315923,3.08780609961789,8.25094808760936
"miRNA_ENSG00000207609.3__20716120__20716150",3.29958429925928,2.83437469895352,2.8987373067729,2.69439039644411,2.83746948596509,6.04695795572914,8.41877518032538,4.79081957486634,3.12329812375143,8.25094808760936
"miRNA_ENSG00000207609.3__20716135__20716165",3.39253033585814,2.9603469077959,3.13250644441587,2.74166040339927,2.88323512283549,6.25547374730601,8.76594116714293,5.20029133340193,3.26526622028558,8.40810900356382
"miRNA_ENSG00000207609.3__20716150__20716180",0.13941905489828,0.125972208842379,0.233769137642976,0.0472700069551598,0.0457656368704046,0.291922108207614,0.347165986817542,0.573260461949819,0.177460120667695,0.157160915954464
"miRNA_ENSG00000207609.3__20716180__20716188",0,0,0,0,0,0.0417031583153734,0,0,0,0
"miRNA_ENSG00000199177.1__21512115__21512145",0,0,0.140261482585785,0.0472700069551598,0,0.0417031583153734,0.0433957483521927,0.0409471758535585,0.0354920241335389,0.039290228988616
"miRNA_ENSG00000199177.1__21512130__21512160",1.16182545748566,1.98406228926747,1.40261482585785,1.46537021560995,1.60179729046416,1.50131369935344,3.03770238465349,1.26936245146031,1.66812513427633,1.37515801460156
"miRNA_ENSG00000199177.1__21512145__21512175",1.30124451238394,2.42496502021579,1.30910717080066,1.46537021560995,1.69332856420497,1.70982949093031,3.12449388135788,1.26936245146031,2.05853739974526,1.37515801460156
"miRNA_ENSG00000199177.1__21512175__21512185",1.30124451238394,2.42496502021579,1.30910717080066,1.46537021560995,1.69332856420497,1.70982949093031,3.12449388135788,1.26936245146031,2.05853739974526,1.37515801460156
"miRNA_ENSG00000215966.1__28863626__28863656",0.185892073197706,0.0629861044211894,0.420784447757356,0,0.320359458092832,0.0417031583153734,0.130187245056578,0.327577406828468,0.390412265468928,0.19645114494308
"miRNA_ENSG00000215966.1__28863641__28863671",0.185892073197706,0.0629861044211894,0.420784447757356,0,0.320359458092832,0.0417031583153734,0.130187245056578,0.327577406828468,0.390412265468928,0.19645114494308
"miRNA_ENSG00000215966.1__28863656__28863686",0.371784146395412,0.0629861044211894,0.514292102814546,0.141810020865479,0.320359458092832,0.0834063166307468,0.0867914967043854,0.450418934389144,0.425904289602467,0.314321831908928
"miRNA_ENSG00000215966.1__28863671__28863701",0.185892073197706,0,0.0935076550571903,0.141810020865479,0.0457656368704046,0.0417031583153734,0,0.122841527560676,0.0354920241335389,0.117870686965848
"miRNA_ENSG00000215939.3__28888879__28888909",0.464730182994265,0.314930522105947,1.07533803315769,0.189080027820639,0.503422005574451,0.458734741469108,0.260374490113156,0.28663023097491,0.354920241335389,0.707224121795088
"miRNA_ENSG00000215939.3__28888894__28888924",0.464730182994265,0.314930522105947,1.07533803315769,0.189080027820639,0.503422005574451,0.583844216415228,0.303770238465349,0.28663023097491,0.390412265468928,0.707224121795088
"miRNA_ENSG00000215939.3__28888909__28888939",1.5800826221805,1.44868040168736,10.4728573664053,0.661780097372237,3.9816104077252,1.91834528250718,2.86411939124472,1.76072856170302,6.49504041643763,4.6755372496453
"miRNA_ENSG00000215939.3__28888924__28888954",1.48713658558165,1.25972208842379,10.1923344012337,0.567240083461917,3.79854786024358,1.75153264924568,2.73393214618814,1.6788342099959,6.45954839230409,4.32192518874776
"miRNA_ENSG00000275651.1__33467869__33467899",0.0464730182994265,0.188958313263568,0,0,0,0,0.0433957483521927,0.081894351707117,0.0354920241335389,0
"miRNA_ENSG00000275651.1__33467884__33467914",0.13941905489828,0.283437469895352,0,0,0.0915312737408092,0.0417031583153734,0.0433957483521927,0.204735879267793,0.0354920241335389,0
"miRNA_ENSG00000275651.1__33467899__33467929",0.092946036598853,0.0944791566317841,0,0,0.0915312737408092,0.0417031583153734,0,0.122841527560676,0,0
"miRNA_ENSG00000275651.1__33467929__33467935",0.092946036598853,0.0944791566317841,0,0,0.0915312737408092,0.0417031583153734,0,0.122841527560676,0,0
"miRNA_ENSG00000263892.3__35608094__35608124",0.092946036598853,0.188958313263568,0.327276792700166,0.236350034775799,0.0915312737408092,0.0417031583153734,0.347165986817542,0.163788703414234,0.567872386136623,0.39290228988616
"miRNA_ENSG00000263892.3__35608109__35608139",0.13941905489828,0.188958313263568,0.327276792700166,0.283620041730959,0.0915312737408092,0.0834063166307468,0.433957483521927,0.163788703414234,0.567872386136623,0.39290228988616
"miRNA_ENSG00000263892.3__35608124__35608154",0.0464730182994265,0,0,0.0472700069551598,0,0.0417031583153734,0.0867914967043854,0,0,0
"miRNA_ENSG00000263892.3__35608154__35608159",0.0464730182994265,0,0,0.0472700069551598,0,0.0417031583153734,0.0867914967043854,0,0,0
"miRNA_ENSG00000284195.1__35710676__35710706",0.557676219593118,0.125972208842379,0.327276792700166,0.567240083461917,0.274593821222428,0.0834063166307468,0.173582993408771,0.409471758535585,0.212952144801234,0.235741373931696
"miRNA_ENSG00000284195.1__35710691__35710721",19.3327756125614,22.1711087562587,18.5145157013237,28.1729241452752,25.2168659155929,32.1114319028375,35.4109306553893,32.8805822104075,25.3413052313468,32.021536625722
"miRNA_ENSG00000284195.1__35710706__35710736",18.9145184478666,22.0451365474163,18.2339927361521,27.6056840618133,24.9422720943705,32.0280255862068,35.2807434103327,32.5939519794326,25.1283530865456,31.8643757097676
"miRNA_ENSG00000284195.1__35710736__35710741",2.37012393327075,1.88958313263568,1.40261482585785,2.50531036862347,2.88323512283549,3.62817477343749,4.20938759016269,4.42229499218432,2.80386990654958,5.14701999750869
"miRNA_ENSG00000273945.1__35732952__35732982",0.232365091497133,0.125972208842379,0.280522965171571,0.0472700069551598,0.183062547481618,0.12510947494612,0.216978741760964,0.327577406828468,0.425904289602467,0.19645114494308
"miRNA_ENSG00000273945.1__35732982__35732995",0.232365091497133,0.125972208842379,0.280522965171571,0.0472700069551598,0.183062547481618,0.12510947494612,0.216978741760964,0.327577406828468,0.425904289602467,0.19645114494308
"miRNA_ENSG00000275377.1__40929010__40929040",6.64564161681799,3.40124963874423,2.52470668654414,2.45804036166831,1.55603165359376,2.79411160713002,2.34337041101841,7.28859730193341,1.70361715840987,1.2179970986471
"miRNA_ENSG00000275377.1__40929025__40929055",6.64564161681799,3.40124963874423,2.52470668654414,2.45804036166831,1.55603165359376,2.79411160713002,2.34337041101841,7.28859730193341,1.70361715840987,1.2179970986471
"miRNA_ENSG00000275377.1__40929040__40929070",0,0.0314930522105947,0.0467538275285951,0,0.137296910611214,0,0.0867914967043854,0.0409471758535585,0.0354920241335389,0.117870686965848
"miRNA_ENSG00000275377.1__40929055__40929085",0,0.0314930522105947,0.0467538275285951,0,0.137296910611214,0,0.0867914967043854,0.0409471758535585,0.0354920241335389,0.117870686965848
"miRNA_ENSG00000276029.1__41233785__41233815",0.0464730182994265,0,0.0467538275285951,0,0.0457656368704046,0.0834063166307468,0.130187245056578,0.081894351707117,0.106476072400617,0
"miRNA_ENSG00000276029.1__41233800__41233830",0.0464730182994265,0,0.0467538275285951,0,0.0457656368704046,0.0834063166307468,0.130187245056578,0.081894351707117,0.106476072400617,0
"miRNA_ENSG00000266017.1__63819574__63819604",0,0,0,0,0,0,0,0,0,0.039290228988616
"miRNA_ENSG00000266017.1__63819589__63819619",0,0,0,0.0945400139103195,0,0,0,0,0,0.039290228988616
"miRNA_ENSG00000266017.1__63819604__63819634",0.13941905489828,0.346423574316542,0.280522965171571,0.567240083461917,0.183062547481618,0.375328424838361,0.390561735169734,0.368524582682027,0.141968096534156,0.275031602920312
"miRNA_ENSG00000266017.1__63819619__63819649",0.13941905489828,0.346423574316542,0.280522965171571,0.567240083461917,0.183062547481618,0.375328424838361,0.390561735169734,0.368524582682027,0.141968096534156,0.275031602920312
"miRNA_ENSG00000266017.1__63819649__63819654",0.0464730182994265,0,0.0935076550571903,0.236350034775799,0,0.0417031583153734,0,0.0409471758535585,0,0.039290228988616
"miRNA_ENSG00000207935.3__70809975__70810005",0.882987347689104,1.63763871495092,1.16884568821488,1.18175017387899,0.411890731833642,1.12598527451508,1.04149796045263,0.900837868778287,0.67434845853724,1.13941664066986
"miRNA_ENSG00000207935.3__70809990__70810020",0.882987347689104,1.63763871495092,1.16884568821488,1.18175017387899,0.411890731833642,1.12598527451508,1.04149796045263,0.900837868778287,0.67434845853724,1.13941664066986
"miRNA_ENSG00000207935.3__70810005__70810035",9.48049573308301,13.2585749806604,9.44427316077622,9.02857132843551,3.24936021779873,8.17381902981319,9.06971140560828,4.79081957486634,2.91034597895019,7.70088488176873
"miRNA_ENSG00000207935.3__70810020__70810050",8.5975083853939,11.6209362657094,8.27542747256134,7.84682115455652,2.83746948596509,7.04783375529811,8.02821344515565,3.88998170608806,2.23599752041295,6.56146824109887
"miRNA_ENSG00000207935.3__70810035__70810065",8.5975083853939,11.6209362657094,8.27542747256134,7.84682115455652,2.83746948596509,7.04783375529811,8.02821344515565,3.88998170608806,2.23599752041295,6.56146824109887
"miRNA_ENSG00000207935.3__70810050__70810080",8.5975083853939,11.6209362657094,8.27542747256134,7.79955114760136,2.83746948596509,7.04783375529811,8.02821344515565,3.88998170608806,2.23599752041295,6.56146824109887
"miRNA_ENSG00000284179.1__83969748__83969778",9.9916989343767,8.21968662696521,6.21825906130315,3.1670904659957,4.43926677642925,11.5100716950431,14.7111586913933,9.1721673911971,9.83129068499029,17.8770541898203
"miRNA_ENSG00000284179.1__83969763__83969793",9.9916989343767,8.2826727313864,6.21825906130315,3.1670904659957,4.43926677642925,11.5517748533584,14.7111586913933,9.1721673911971,9.83129068499029,17.8770541898203
"miRNA_ENSG00000284179.1__83969778__83969808",11.0605783552635,8.62909630570294,6.7325511641177,3.82887056336794,5.03422005574451,11.7602906449353,15.0149289298587,9.41785044631846,9.97325878152444,18.1913760217292
"miRNA_ENSG00000284179.1__83969793__83969823",359.236431454567,294.617503430113,245.738117490296,180.996856631307,206.403022285525,116.435218016523,152.492659709605,145.853840390375,144.559014295904,120.542422537074
"miRNA_ENSG00000284179.1__83969808__83969838",359.282904472866,294.586010377903,245.738117490296,180.996856631307,206.403022285525,116.435218016523,152.492659709605,145.812893214522,144.559014295904,120.542422537074
"miRNA_ENSG00000284179.1__83969823__83969853",359.282904472866,294.586010377903,245.738117490296,180.996856631307,206.403022285525,116.435218016523,152.492659709605,145.812893214522,144.559014295904,120.542422537074
"miRNA_ENSG00000265112.1__89312225__89312255",0,0,0,0,0,0.0417031583153734,0,0,0,0
"miRNA_ENSG00000265112.1__89312240__89312270",0,0,0,0,0,0.0417031583153734,0,0,0,0
"miRNA_ENSG00000265112.1__89312255__89312285",0,0,0,0,0,0.0417031583153734,0,0,0,0
"miRNA_ENSG00000266855.1__91636296__91636326",0,0.0314930522105947,0.0467538275285951,0,0,0,0,0,0,0
"miRNA_ENSG00000266855.1__91636311__91636341",0,0.0314930522105947,0.0467538275285951,0,0,0,0,0,0,0
"miRNA_ENSG00000266855.1__91636326__91636356",0,0.0314930522105947,0.0467538275285951,0,0,0,0,0,0,0
"miRNA_ENSG00000281156.1__92292458__92292488",0.975933384287957,0.251944417684758,0.0467538275285951,0.189080027820639,0.183062547481618,0,0.0433957483521927,0,0,0.157160915954464
"miRNA_ENSG00000281156.1__92292473__92292503",0.975933384287957,0.251944417684758,0.0467538275285951,0.189080027820639,0.183062547481618,0,0.0433957483521927,0,0,0.157160915954464
"miRNA_ENSG00000281156.1__92292488__92292518",0.975933384287957,0.251944417684758,0.0467538275285951,0.189080027820639,0.183062547481618,0,0.0433957483521927,0,0,0.157160915954464
"miRNA_ENSG00000281156.1__92292503__92292533",0.975933384287957,0.251944417684758,0.0467538275285951,0.189080027820639,0.183062547481618,0,0.0433957483521927,0,0,0.19645114494308
"miRNA_ENSG00000281156.1__92292533__92292547",0.743568292790824,0.251944417684758,0.0467538275285951,0.189080027820639,0.183062547481618,0,0.0433957483521927,0,0,0.19645114494308
"miRNA_ENSG00000264158.1__92527984__92528014",0,0.0314930522105947,0,0,0,0,0,0.0409471758535585,0,0
"miRNA_ENSG00000264158.1__92527999__92528029",0,0.0314930522105947,0.0467538275285951,0,0.0457656368704046,0,0,0.0409471758535585,0,0
"miRNA_ENSG00000264158.1__92528014__92528044",0.092946036598853,0,0.0935076550571903,0,0.183062547481618,0,0,0.0409471758535585,0,0
"miRNA_ENSG00000264158.1__92528044__92528058",0.092946036598853,0,0.0935076550571903,0,0.183062547481618,0,0,0.0409471758535585,0,0
"miRNA_ENSG00000283146.1__93594841__93594871",0.975933384287957,0.629861044211894,0.935076550571903,0.472700069551598,0.732250189926474,0.750656849676721,0.737727721987276,1.1874680997532,0.745332506804318,1.84664076246495
"miRNA_ENSG00000283146.1__93594856__93594886",0.975933384287957,0.661354096422488,0.981830378100498,0.472700069551598,0.732250189926474,0.750656849676721,0.781123470339469,1.22841527560676,0.745332506804318,1.92522122044218
"miRNA_ENSG00000283146.1__93594886__93594894",0,0.0314930522105947,0.0467538275285951,0,0,0,0.0433957483521927,0.0409471758535585,0,0.078580457977232
"miRNA_ENSG00000199165.3__94175957__94175987",7944.93426243336,7512.38416736747,10382.7159869302,11196.2793073852,9208.04613832541,3384.12789097592,3226.73426447564,3642.21034499818,4748.33594072964,3424.92926093765
"miRNA_ENSG00000199165.3__94175972__94176002",7944.93426243336,7512.41566041968,10382.7159869302,11196.2793073852,9208.04613832541,3384.12789097592,3226.73426447564,3642.21034499818,4748.33594072964,3424.92926093765
"miRNA_ENSG00000199165.3__94175987__94176017",138.814905660387,156.614948643287,162.002012386582,147.86058175574,142.102302482606,163.226161646372,104.236587541967,164.689541283012,188.675600293893,119.285135209438
"miRNA_ENSG00000199165.3__94176002__94176032",127.289597122129,147.135539927898,148.303140920704,131.694239377075,131.25584654432,160.306940564295,101.459259647427,160.922401104485,182.216051901589,115.120370936645
"miRNA_ENSG00000199165.3__94176032__94176036",91.3659539766725,98.0063784793707,91.0764560257033,97.9907244180462,82.5612089142099,128.362321294719,87.5292244263727,122.513950153847,131.462457390628,95.0823541524507
"miRNA_ENSG00000199072.3__94176347__94176377",16683.3023662928,17216.1178936525,19775.3261682873,25735.871666695,19497.8546353566,9170.27429460072,10291.4319089676,9814.62858033944,9239.81610280486,9341.21265181446
"miRNA_ENSG00000199072.3__94176362__94176392",16683.3023662928,17216.1178936525,19775.3261682873,25735.871666695,19497.8546353566,9170.27429460072,10291.4319089676,9814.62858033944,9239.81610280486,9341.21265181446
"miRNA_ENSG00000199072.3__94176377__94176407",94.8514303491295,90.8574556275657,104.307789216296,154.762002771193,97.0231501652578,34.5719182434446,32.8939772509621,35.9106732235708,29.1389518136355,44.3586685281474
"miRNA_ENSG00000199072.3__94176392__94176422",112.929434467606,115.170091934145,120.905397988947,169.982945010755,109.013747025304,58.634640591415,57.412575069951,59.2915106359527,53.6284484657774,69.1115127909755
"miRNA_ENSG00000199072.3__94176422__94176433",33.7858843036831,37.8546487571348,33.0549560627168,36.8233354180695,27.0932570272795,30.5267118868533,32.1128537806226,30.1371214282191,30.9845370685795,32.846631434483
"miRNA_ENSG00000199133.3__94178834__94178864",7724.14095249278,6532.82427140913,8099.91360401899,10862.6475982957,7705.33145168567,3678.96922026561,3330.31991579232,4162.77179162446,4339.64528283194,4054.79092185416
"miRNA_ENSG00000199133.3__94178849__94178879",7724.14095249278,6532.82427140913,8099.91360401899,10862.6475982957,7705.33145168567,3678.96922026561,3330.31991579232,4162.77179162446,4339.64528283194,4054.79092185416
"miRNA_ENSG00000199133.3__94178864__94178894",22.3535218020242,22.0451365474163,24.9197900727412,40.6522059814374,18.8096767537363,10.4674927371587,9.93762637265213,12.5707829870425,11.392939746866,14.3802238098334
"miRNA_ENSG00000199133.3__94178879__94178909",576.869576150781,532.610498985577,630.194841257934,969.035142580775,720.122296155817,577.338523718029,441.812113973674,573.710880884208,484.466129422807,470.893394428562
"miRNA_ENSG00000199133.3__94178909__94178920",562.788251606055,520.958069667657,616.916754239813,947.007319339671,709.596199675624,571.249862603985,436.864998661524,566.954596868371,478.964865682108,463.074638859828
"miRNA_ENSG00000252153.1__94809962__94809992",1.02240640258738,0.661354096422488,0.327276792700166,0.425430062596438,1.05260964801931,1.08428211619971,1.7792256824399,1.63788703414234,0.887300603338474,1.7287700754991
"miRNA_ENSG00000252153.1__94809977__94810007",1.02240640258738,0.661354096422488,0.327276792700166,0.425430062596438,1.05260964801931,1.08428211619971,1.7792256824399,1.63788703414234,0.887300603338474,1.7287700754991
"miRNA_ENSG00000252153.1__94809992__94810022",1.02240640258738,0.661354096422488,0.327276792700166,0.425430062596438,1.05260964801931,1.08428211619971,1.7792256824399,1.63788703414234,0.922792627472013,1.76806030448772
"miRNA_ENSG00000252153.1__94810007__94810037",0,0,0,0,0,0,0,0,0.0354920241335389,0.039290228988616
"miRNA_ENSG00000252153.1__94810022__94810052",0,0,0,0,0,0,0,0,0.0354920241335389,0.039290228988616
"miRNA_ENSG00000207563.1__95085208__95085238",10.5029021356704,6.55055485980369,12.0624875023775,15.693642309113,11.3956435807308,9.59172641253588,4.38297058357146,10.5643713702181,8.73103793685058,5.14701999750869
"miRNA_ENSG00000207563.1__95085223__95085253",10.5029021356704,6.58204791201429,12.0624875023775,15.7409123160682,11.4871748544716,9.59172641253588,4.38297058357146,10.5643713702181,8.73103793685058,5.14701999750869
"miRNA_ENSG00000207563.1__95085238__95085268",1184.17897928769,596.131985294347,472.120150383754,1056.05922538522,656.553826542825,284.832571294,303.509863975236,307.308554780957,254.264860892673,297.937806420675
"miRNA_ENSG00000207563.1__95085253__95085283",1173.67607715202,589.738895695596,460.104416708905,1040.41285308307,645.249714235835,275.240844881465,299.170289140017,296.744183410738,245.60480700409,292.830076652155
"miRNA_ENSG00000207563.1__95085268__95085298",1173.67607715202,589.675909591175,460.057662881376,1040.36558307611,645.158182962094,275.240844881465,299.170289140017,296.744183410738,245.60480700409,292.830076652155
"miRNA_ENSG00000207563.1__95085298__95085304",6.69211463511742,3.11781216884887,3.08575261688728,17.7735226151401,5.07998569261491,12.177322228089,14.190409711167,10.9328959529001,3.05231407548435,9.86184747614261
"miRNA_ENSG00000207864.3__95085445__95085475",19.9833978687534,11.7469084745518,11.781964537206,30.2055344443471,16.6586918208273,18.1825770255028,17.4884865859337,14.0858284936241,11.8898280847355,17.2484105260024
"miRNA_ENSG00000207864.3__95085460__95085490",19.9833978687534,11.7469084745518,11.781964537206,30.2055344443471,16.6586918208273,18.2659833421336,17.4884865859337,14.0858284936241,11.8898280847355,17.2484105260024
"miRNA_ENSG00000207864.3__95085475__95085505",2478.59195798161,2733.15602914867,2356.95395337154,2430.48194761345,2911.79288024262,3629.34246187032,4268.96995265025,2365.8459264669,2348.436252868,3934.36637000405
"miRNA_ENSG00000207864.3__95085490__95085520",2476.45419913984,2738.91925770321,2356.25264595861,2421.45337628501,2910.60297368399,3659.91087691549,4289.40935012414,2377.3111357059,2366.89210541745,3966.85938937764
"miRNA_ENSG00000207864.3__95085505__95085535",2476.45419913984,2738.82477854658,2356.20589213108,2421.45337628501,2910.60297368399,3659.74406428222,4289.40935012414,2377.3111357059,2366.78562934504,3966.82009914865
"miRNA_ENSG00000207864.3__95085535__95085541",0.92946036598853,1.07076377516022,0.374030620228761,0.945400139103195,1.05260964801931,1.54301685766882,2.25657891431402,1.1874680997532,0.461396313736006,2.67173557122589
"miRNA_ENSG00000207617.4__95086014__95086044",0.557676219593118,0.440902730948326,0.187015310114381,0.756320111282556,0.686484553056069,0.583844216415228,1.43205969562236,0.737049165364053,0.709840482670779,1.2179970986471
"miRNA_ENSG00000284459.1__95086021__95086051",7.24979085471054,8.78656156675592,8.08841216244696,10.4939415440455,9.33618992156254,6.54739585551363,4.03580459675392,5.77355179535175,5.927168030301,4.83269816559977
"miRNA_ENSG00000207617.4__95086029__95086059",0.557676219593118,0.440902730948326,0.233769137642976,0.756320111282556,0.778015826796879,0.583844216415228,1.51885119232674,0.777996341217612,0.745332506804318,1.25728732763571
"miRNA_ENSG00000284459.1__95086036__95086066",1879.8800632301,1645.8898946301,1635.91642522554,1920.06041251163,1769.39105268358,2583.88598606222,2693.83447471071,2716.27185742166,2575.44323922612,3007.31341701766
"miRNA_ENSG00000207617.4__95086044__95086074",5.20497804953577,4.91291614485277,3.97407533993059,6.52326095981205,5.17151696635572,8.17381902981319,10.0244178693565,7.45238600534765,7.98570543004626,8.44739923255243
"miRNA_ENSG00000284459.1__95086051__95086081",1872.63027237539,1637.10333306334,1627.8280130631,1909.56647096759,1760.05486276202,2577.33859020671,2689.92885735902,2710.4983056263,2569.55156321995,3002.48071885206
"miRNA_ENSG00000207617.4__95086059__95086089",4.64730182994265,4.47201341390445,3.8338138573448,5.90875086939497,4.48503241329965,7.58997481339796,8.63575392208635,6.75628401583715,7.27586494737548,7.26869236289396
"miRNA_ENSG00000284459.1__95086081__95086088",1859.19957008686,1627.68691045238,1617.16814038658,1900.58516964611,1749.25417246061,2555.02740050798,2673.43847298518,2683.63695826637,2526.7481821149,2980.71393199236
"miRNA_ENSG00000221269.1__97363569__97363599",0,0,0,0,0,0,0,0.0409471758535585,0,0
"miRNA_ENSG00000221269.1__97363584__97363614",0,0,0,0,0,0,0,0.0409471758535585,0,0
"miRNA_ENSG00000221269.1__97363599__97363629",0,0,0,0,0,0,0,0.0409471758535585,0,0
"miRNA_ENSG00000221269.1__97363614__97363644",0,0,0,0,0,0,0,0.0409471758535585,0,0
"miRNA_ENSG00000278412.1__98229149__98229179",0.0464730182994265,0.0314930522105947,0,0.0472700069551598,0,0,0.0433957483521927,0.0409471758535585,0,0.039290228988616
"miRNA_ENSG00000278412.1__98229164__98229194",0.13941905489828,0.157465261052973,0.0467538275285951,0.0472700069551598,0,0,0.130187245056578,0.0409471758535585,0.0354920241335389,0.157160915954464
"miRNA_ENSG00000278412.1__98229179__98229209",0.092946036598853,0.125972208842379,0.0467538275285951,0,0,0,0.0867914967043854,0,0.0354920241335389,0.117870686965848
"miRNA_ENSG00000278412.1__98229209__98229217",0.092946036598853,0.125972208842379,0.0467538275285951,0,0,0,0.0867914967043854,0,0.0354920241335389,0.117870686965848
"miRNA_ENSG00000207698.1__109046229__109046259",8.4116163121962,9.25895734991484,10.3325958838195,12.2902018083415,7.32250189926474,8.71596008791304,10.9357285847526,10.9738431287537,9.68932258845613,9.97971816310846
"miRNA_ENSG00000207698.1__109046244__109046274",273.91196985682,262.494590175307,246.579686385811,244.716826006862,214.732368195938,299.678895654273,328.375627781042,332.081596172359,277.050740386405,334.320558464133
"miRNA_ENSG00000207698.1__109046259__109046289",266.801598057008,254.71580627929,238.771797188535,232.852054261117,209.606616866453,294.757922973059,320.130435594126,323.851213825794,271.052588307837,326.541093124387
"miRNA_ENSG00000207698.1__109046289__109046298",266.801598057008,254.71580627929,238.771797188535,232.852054261117,209.606616866453,294.757922973059,320.130435594126,323.851213825794,271.052588307837,326.541093124387
"miRNA_ENSG00000274263.1__111271156__111271186",0,0,0.0467538275285951,0,0,0.0417031583153734,0,0,0,0
"miRNA_ENSG00000274263.1__111271171__111271201",0,0.0314930522105947,0.0467538275285951,0.0472700069551598,0,0.0417031583153734,0,0,0,0.039290228988616
"miRNA_ENSG00000274263.1__111271201__111271214",0,0.0314930522105947,0,0.0472700069551598,0,0,0,0,0,0.039290228988616
"miRNA_ENSG00000266315.1__111932100__111932130",0.325311128095986,0.251944417684758,0.420784447757356,0.189080027820639,0.961078374278497,0.12510947494612,0.303770238465349,0.245683055121351,0.248444168934773,0.314321831908928
"miRNA_ENSG00000266315.1__111932115__111932145",0.325311128095986,0.251944417684758,0.420784447757356,0.189080027820639,0.961078374278497,0.12510947494612,0.303770238465349,0.245683055121351,0.248444168934773,0.314321831908928
"miRNA_ENSG00000266315.1__111932130__111932160",0.0464730182994265,0,0,0,0,0,0,0,0,0
"miRNA_ENSG00000266315.1__111932160__111932169",0.0464730182994265,0,0,0,0,0,0,0,0,0
"miRNA_ENSG00000207726.3__114209434__114209464",2.74190807966616,12.0933320488684,7.01307412928927,7.37412108500492,7.00214244117191,0.208515791576867,0.607540476930698,0.491366110242702,0.567872386136623,0.275031602920312
"miRNA_ENSG00000207726.3__114209449__114209479",2.74190807966616,12.0933320488684,7.01307412928927,7.37412108500492,7.00214244117191,0.208515791576867,0.607540476930698,0.491366110242702,0.567872386136623,0.275031602920312
"miRNA_ENSG00000207726.3__114209464__114209494",3.95020655545125,25.4148931339499,7.34035092198944,7.89409116151168,8.23781463667283,0.333625266522987,0.824519218691661,0.573260461949819,0.851808579204935,0.432192518874776
"miRNA_ENSG00000207726.3__114209479__114209509",1.34771753068337,13.3530541372921,0.467538275285951,0.850860125192876,1.51026601672335,0.12510947494612,0.216978741760964,0.081894351707117,0.283936193068312,0.157160915954464
"miRNA_ENSG00000207726.3__114209494__114209524",1.34771753068337,13.3530541372921,0.467538275285951,0.850860125192876,1.51026601672335,0.12510947494612,0.216978741760964,0.081894351707117,0.283936193068312,0.157160915954464
"miRNA_ENSG00000207814.1__120244979__120245009",0,0.0629861044211894,0.0467538275285951,0,0,0,0,0,0,0
"miRNA_ENSG00000207814.1__120244994__120245024",0,0.0629861044211894,0.0467538275285951,0,0,0,0,0,0,0
"miRNA_ENSG00000283941.1__123111546__123111576",0.185892073197706,0.0629861044211894,0.0467538275285951,0,0,0,0,0.081894351707117,0.0709840482670779,0.078580457977232
"miRNA_ENSG00000283941.1__123111561__123111591",0.185892073197706,0.0629861044211894,0.0467538275285951,0,0,0,0,0.081894351707117,0.0709840482670779,0.078580457977232
"miRNA_ENSG00000283941.1__123111576__123111606",0.185892073197706,0.125972208842379,0.0467538275285951,0,0.0457656368704046,0,0,0.204735879267793,0.177460120667695,0.117870686965848
"miRNA_ENSG00000283941.1__123111591__123111621",0,0.0629861044211894,0,0,0.0457656368704046,0,0,0.122841527560676,0.106476072400617,0.039290228988616
"miRNA_ENSG00000283941.1__123111606__123111636",0,0.0629861044211894,0,0,0.0457656368704046,0,0,0.122841527560676,0.106476072400617,0.039290228988616
"miRNA_ENSG00000207991.1__123402555__123402585",0,0,0.0467538275285951,0,0,0,0,0,0,0
"miRNA_ENSG00000207991.1__123402570__123402600",0,0,0.0467538275285951,0,0,0,0,0,0,0
"miRNA_ENSG00000207595.1__124692457__124692487",888.14585272034,406.638290143199,1118.11778534635,754.712931046081,710.511512413032,562.992637257541,744.193688491753,736.762535133078,1050.70588244929,715.514360111686
"miRNA_ENSG00000207595.1__124692472__124692502",888.14585272034,406.638290143199,1118.11778534635,754.712931046081,710.511512413032,563.159449890803,744.193688491753,736.762535133078,1050.70588244929,715.514360111686
"miRNA_ENSG00000207595.1__124692487__124692517",888.657055921634,407.898012231622,1119.38013868962,755.89468121996,711.884481519144,564.493950956895,745.972914174193,737.990950408685,1052.87089592143,717.675322706059
"miRNA_ENSG00000207595.1__124692502__124692532",85.2315155611482,70.7648883172063,113.985831514715,99.12520458497,94.9636965060896,73.4392617933726,118.600580246543,84.0236048515021,105.979184062747,102.351046515345
"miRNA_ENSG00000207595.1__124692517__124692547",44.1493673844552,39.1143708455586,62.8838980259604,53.840537921927,72.9961908082954,36.4485603676364,50.3390680885435,37.5485602577131,53.0605760796407,46.0088581456693
"miRNA_ENSG00000207595.1__124692547__124692551",0.278838109796559,0.0944791566317841,0.233769137642976,0.614510090417077,0.411890731833642,0.375328424838361,2.12639166925744,0.245683055121351,0.248444168934773,1.25728732763571
"miRNA_ENSG00000207737.1__124693710__124693740",89.7393983361926,70.7019022127851,128.292502738465,75.8210911560763,99.5402601931301,78.2351249996405,100.461157435326,84.310235082477,112.864636744654,100.622276439846
